eamena_id,arches_id,grid_square,country,name,role,problems
EAMENA-0031761,7d63a2fc-a00a-42c8-bd38-a329e0f443ca,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032995,7db4ff66-568f-4e3b-b5fd-f098665139e3,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033287,7e3dc64e-1c2b-48f2-835e-e972ee528755,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033023,7e50e682-8fbb-4313-87ed-5210e04d1cc4,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032785,7e640fd6-53bb-4f18-9909-ab1379ee2680,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033005,7e741d9c-f54a-4844-b654-c3e36a29086c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033443,7ecbc8b5-0867-4f57-a71f-fe8972b12f27,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032721,7edb0f62-e5df-48bd-a230-36f92cd81d5f,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032979,7f08e865-c066-49ea-b9c4-8773a5439fbd,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033004,7f6fcc96-43bd-4502-8b85-d5f3394b15bc,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033074,7ff0828c-0e22-4a2a-a460-0e13ab6c7c52,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032219,7ffbd8d7-3120-4230-9524-b706f9eee168,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032042,8011538c-d6e1-4b52-9535-57cfecbdce04,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032388,80546fc0-618f-4479-9bf9-90e5c20b93f2,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033169,8081e2ef-66e5-4a6c-80b1-bc3dcb227773,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032675,80ac6f42-7271-43cd-9811-e38b71595823,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032265,80ecc3ee-e74d-4a76-8f1a-c68ba55c8767,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032658,81577e11-24b3-4a1d-aca7-2a9ed7272992,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031846,816f808d-16b0-45d5-95a2-cbf289b8ddda,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033358,817124fc-2d2b-430e-bf87-1ad3290bab24,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033047,820cfcb5-9dc7-4937-9fee-221a23d792a8,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033479,822d5da8-1fc9-4fe8-a0e6-38685a6a882e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033149,82634e54-8b81-4118-97ff-45337db75b6d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033096,82642b41-690c-4831-a4c4-e8b1eee8f13e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033596,82a1bee1-29b7-45db-8f7e-0eed1f5a2b09,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032501,82dc6019-ecca-4809-bab0-a08bea1d1311,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033472,82fbd702-e0b7-4f15-800d-0a50f5903e5a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031871,83114136-8445-4c01-a4f3-102a0b91ed62,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032341,83215237-795e-4858-bc65-60949d3d1049,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032859,83218ed9-bea5-4d89-b7fd-9738131e4560,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032266,834fc6a3-6673-49b1-a103-de1cfd91e2f1,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033357,83613dd4-0ce9-4514-9e56-3cb468b55951,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032695,839c94db-606e-47d3-a349-8ead8df08f55,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033281,83b61989-f65a-4a9a-8c8f-984072d41e98,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032023,83f34375-2b1f-43f2-b95a-b5eae530b6dd,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032390,83f76879-5e55-4dff-840b-cb162209de27,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033166,846069d7-ad70-466d-ac9c-2ec39614debd,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032512,848477da-3629-4ae9-a4a9-e5dad5b32c57,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032618,849cc514-6777-44ab-be63-9ad065dc3cc4,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033401,84a52e9d-ac87-49cf-8d7b-cdf065a97728,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032066,84aae6dc-e714-478f-b48c-c69cd3323eec,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033082,84e5ab72-f3dd-4255-a27d-b0fa073a83e2,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031894,84fca49b-bfd8-42f8-8346-e1204c564fea,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032909,84fe3a2b-cd7a-4c8c-9240-081f87948167,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031845,8518d870-f627-49e2-a419-af153bf08eef,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031961,8556feac-e5f6-4a51-ad81-c7c827eee139,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032769,85df9a6e-b09a-4bab-a739-7cd8830cdacc,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032345,85f938ee-539b-4d23-8b81-218d3d06b446,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032806,8619f075-18fe-470b-b798-571727f1300b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033565,8624685c-ad11-4aff-b034-85e0ab713395,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032472,863883a6-4f66-4167-a6bb-a125a40b3148,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031667,8641cd08-014e-496b-b350-2f221ead352b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032033,8658e906-1f73-463e-8052-0c5d5286655c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032123,868be664-e12f-4ec7-9dca-dbb179a981d5,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033072,86b92435-ff14-49ab-9a4a-c6b9cd2c67b4,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033577,86c4f489-2589-42a1-a327-d113592dc8ee,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031843,86e161d7-fb5d-43ae-adf3-bd07aab398e1,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032068,8767d3ff-d51a-488b-b68a-0f55f53a54ad,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031638,87703ad3-23e4-4064-b388-c135dbb6db74,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032196,8783761c-e194-4c25-9f46-6567d0f8929f,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032732,8789a3ac-ff48-4fb6-bdff-5d1e31c8cace,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032370,8796a114-bc35-4937-9153-678f16e43f8b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032418,87ab77d9-57ab-463d-9742-1a936ba1f5ea,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032957,87c56381-b499-48b4-bd1d-0b6ba25d626d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032375,87cdf228-81ec-4d98-8ccd-9bee6abe8942,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033382,87d862eb-120a-44a8-a49a-e3c378f8369a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031702,87e4e3da-c05f-4c66-864e-00f8fd1cec66,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032400,8802465a-fcd5-4e07-aea3-c040d23568a2,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033379,88613345-2913-4d38-87d4-1410a4523cc9,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032015,88635aab-640c-49e9-a40a-ac59cd8bfbd1,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033417,887df3f9-dd97-4d93-ad48-d206f15c98ac,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031906,88a54559-4b2b-4517-b019-527c889aee3c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033212,88b2d58f-285b-4e70-8a49-2df0b40c94b6,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032638,88c6edeb-495d-4257-bcd1-abf16fc40b4d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032828,88d80c13-0005-41b1-958b-c1af6aefb437,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032306,88e12538-47db-42dd-a9e5-281752caf1da,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033489,88f71b85-eb12-4cf9-8982-23a91238b7ca,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031636,8906f3a7-90bb-4f70-adb5-ec062a89b78c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033356,89080152-0e85-4e42-8c6f-b8f22da8f146,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032378,8926b6ad-b81a-45ea-9cb8-f6ded5b055ab,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033290,893438a3-2044-4403-ad37-8aad37d08472,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032351,895285bc-8e4f-40ca-b002-8d99433d7cab,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033160,8973b243-f91b-4464-b6ce-096972c9a365,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032137,8975a232-0f90-49c1-9ef5-7b9b04a0be43,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031858,8a15b2b9-514f-46f8-b6f3-9b1c6d0f245a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031632,8a19caab-5a32-423e-8788-8f8face34d4d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032357,8a19f346-9bd2-4d3e-9fe1-02c404a09092,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031623,8a4755c1-4aa7-4b0c-b00d-d6978c0da6dd,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033535,8a483406-ee99-47c8-b4c9-908c263b6ba9,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032976,8a5f28e6-e79c-4521-8ae6-a053739d3716,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032571,8a65764a-7675-47ba-afd4-d177fecb1bd1,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032484,8a9914cf-04a5-4f0a-9ca7-83a77f446685,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031929,8aca1fe4-c9d4-4370-8634-9bdc071f6ada,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033208,8aed7357-496d-4c8e-87e0-d3f52116c8eb,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033042,8aef680a-6295-44a9-bd6d-45e767e81053,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032739,8b0aa16f-4301-41aa-bd87-733ba5e52287,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032887,8b53040e-65a5-4aee-a689-3bef18757999,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033442,8b615526-9139-442f-bdd3-bb9fc40a33fb,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032646,8b6adec1-564b-48ae-baba-e3d7dd1ef18f,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033533,8bbb37e2-0acf-47da-b01f-28299d0d6133,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033319,8be6dd98-ded3-4723-b049-8ed291ac1da6,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032240,8beaaf39-8a54-4a8e-a28e-01a2d5a93a60,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032100,8c21f56c-9ba0-4e15-87f4-9dad90d4e702,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033360,8c2e3bd5-3c5d-49fe-b3bd-e9a1fcb4a410,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032359,8c808a70-2e31-48c9-bbd1-aac384a724c7,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031628,8c894215-a3c9-4e46-92d2-b23fd13df970,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032239,8caa1ed6-515c-4202-b5ac-538c7506b84d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032751,8cae0467-6c8a-4f35-9ff0-95855ff4aef5,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031625,8cc14c39-3711-4e3c-8b0a-fae2b410ec93,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032278,8cc3a27b-fec0-4be4-a9c0-50f7f074b9ef,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033164,8ce566b8-7cb6-4f77-95bb-d8b98002b41d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033033,8d064d02-7192-4d25-9cdf-059a86516a3a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032726,8d4329e9-be7e-47a0-ba59-57bb9707e6d2,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031685,8d74eaa3-98a4-4a25-ad7a-9c2c7a99f714,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033087,8d770c3c-1f1e-4485-a5b8-cec07642d332,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032085,8d8ba340-04bc-4406-8aca-cd933a034e3f,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032057,8d9b3b13-0ec2-47d4-b5e8-5afcef1a859a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031942,8de1ef6c-fcdd-428d-9a4a-0df56b63690b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032584,8de65913-10ca-4bf4-9182-f7709da8c119,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032344,8e3eff33-1ca5-41c7-8ecd-7cbefbdfbe99,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031933,8e708e05-d2d8-4aab-9089-48d703501740,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031780,8ea69c96-c33a-46ae-9ede-52cfd88762b3,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032965,8eabe44a-04ba-4f76-90c6-fa0f977fb195,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032459,8eaf6a41-f177-4a65-ad86-793445254f98,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032607,8eda229e-dff3-4c65-907d-c42be4a3dada,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032794,8eec7069-b723-4cc6-91c8-929ba8d1d369,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032907,8f146790-3016-4762-acee-aedae13af8da,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032119,8f3e079e-c830-498c-ae44-0aaa129e74f6,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032713,8f5b6cf2-251e-4ae6-b210-185cbf77d107,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033032,8f7fe574-f49b-4de1-a5fb-74f57f33be63,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033473,8f9ea5bd-34df-4cbc-ba73-26f9bcb3e5ea,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032498,8fbb3595-9e32-4c34-8225-506a8f7e6b78,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032302,8fd2247a-a93f-4f28-aca1-251281e7b4c9,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032127,8ffbf868-531a-4cd0-99e9-3ccfc6baf5cc,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033605,904921c2-ef19-42e5-bcad-5e199652db50,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032652,904c3423-2de4-41b7-b810-311737503e2d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033540,90a9aa71-ea9a-4c96-8914-3e19d13b2f7e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032895,90dfe9ff-f667-419b-a48f-2be968f3ec2b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032332,90fbfd63-91d8-4fd9-ae71-6489db834de1,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032166,91077acd-e654-43a7-862b-6f427aacfbb9,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033039,912bd2cb-b843-4dd9-b54a-b4e4e0678d02,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032763,91578507-cd31-4d90-a1ae-9320f4cda168,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033589,91587563-b9ac-4747-a795-5004f61f137e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031917,915a02a7-acd7-483d-9446-6f7a79c6b9a0,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033373,915e4b5f-da14-420a-99b2-40bab8d625fb,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032973,918acec8-a665-4544-b900-8525e3e8b0aa,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032812,920b28f6-7401-40c1-8454-c497e1faa610,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033469,923fac7f-dc5e-4ea1-890d-fe5734c13c64,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033147,9254e33f-bf98-43f5-b711-50bb3f301d32,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031832,92571320-92f9-45d5-a48d-c9d5927ff898,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032786,9268b9f0-831e-4a89-bd27-eba26bb026d7,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032729,926af1ba-eed4-4904-842c-01a6b98cc8fe,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031913,9280664b-8133-4d98-9e96-bcf13b487f5c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033354,928e9659-d92c-4331-8ab9-0a2c5e768acf,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031731,92de5dab-8dbb-4f77-af37-0a773810638c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031658,9321f05c-9c29-4ba2-a352-e5890b96b281,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033464,93267883-bbbc-4a8c-9e2c-fb18829ff723,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033060,932afbc4-8cce-447a-9a51-d5aea298505e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033283,93364d90-488e-427c-8c25-6931b328bd59,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033071,933e442c-aa96-4f83-8517-c82e81fffc6e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033485,93588a63-a776-4e02-a3ec-330b4e5b8cba,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032592,9399d7ee-47e8-4ef5-bcd3-747dccdccd6a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031602,93a917c4-6820-448a-9127-662d2627ebcc,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031934,93cbe9c4-ac8e-49c8-bb0b-3ac74a64af32,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031686,94052e59-deec-4236-b316-746efd4b16b4,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031680,944652d0-821e-493d-b24e-c71344e05ae3,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033050,9448eeb3-cfda-42d2-bfe0-90cf9cf5226b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032959,944db558-b40d-4f2d-9c90-41ec8adde663,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031615,9453e54b-eb0c-4089-9578-6f3578294c34,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031957,94682b90-b24a-4dda-b4f5-31b7ff06c6b6,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032500,948813f0-bad3-40e1-9a5b-6a4766c5c8b7,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033141,94a4f35c-ed8d-45d2-87bd-6a42b852d874,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031822,94c93ef9-d67c-46a3-9c77-dda918c8df7b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032152,94d89b0e-2113-4fa4-b5cf-57342d3b0f6e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032163,94dceb00-8498-4e2a-98bd-fb45a702c797,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031750,94f2931b-a6e4-41a8-9802-a3273cfda14d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032045,94f532d1-42c7-4647-bd57-d45da61d14d0,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032725,950ccbf6-43b9-41c6-9231-87b135d27814,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031683,9542fd11-bf22-4457-9717-5f9a28129e1c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031630,95c1f10e-4768-401d-8236-5797f70725b9,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033012,962acd1a-3285-48b1-be65-908cb92bcf4d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031665,964138a4-2f31-4978-92af-ac57b6c066fc,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032211,964ed0f9-c912-4661-a8c1-f9a2a2015fec,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032192,9670492f-9c74-4d43-811e-d8826881addd,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031975,96ac41f2-97ca-45f9-8ca4-9be1dabd50a4,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032836,96ae414d-f670-4b75-9e6d-07cc133d1d0b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033512,96b6a378-f68d-45f0-80df-2ad47cd8c2a3,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032261,970a2c21-8dc6-4512-933f-00911f3b91e9,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032327,97118742-027d-4af5-b7a1-145170ceba38,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032527,973a014f-b47d-47b6-9c93-7db8d74b7631,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031735,9746e15c-1c37-4971-88da-712061311fb0,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033019,9789d6c5-2c4a-48d8-921e-f9c45f17fc27,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032086,97db9a07-4d83-45c1-87f4-34d9ca37c638,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033013,97efbc39-c87d-441a-9ac4-296f631ef1bd,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033571,97fb764a-92f7-4adf-802b-4f18074c52c3,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032736,9821808f-7a4f-4d62-9819-ad23a3cef99c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033412,982fe5bd-bae9-44ad-915d-dfb1eafc2e46,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031691,986e1d64-9794-4c47-a889-3d67a14f7787,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032443,988be0d5-6ffe-4072-bd3e-fc06565e67fb,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032486,98d3ae1e-eb42-4526-aa78-7d6bd2614fe9,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033474,98d56a68-80c4-47a9-b406-05898687fe3b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031732,98dd7392-29a5-4e2a-aa5a-4580e5a122a4,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032401,98e78470-ccbd-4f25-a3d7-059837b349cf,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032821,98eac86c-15ff-470f-8e61-a732bb7ead4d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032364,9900acd7-b0b5-4712-98ef-4e54372d7195,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033341,9916fe14-489d-4989-8c8d-586d5cd852a6,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031733,992792ba-43ee-4178-8514-77a16d07371b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033377,993d3f19-cbb7-4a0c-a1c3-29383fa313d3,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033031,994bf66b-50fd-47ce-b643-2a17df914b96,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032673,99874231-8e10-4bdc-9af5-eaff8053b98a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033040,99a087f1-19fd-4ab7-88c0-01b856695ce9,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033378,9a018264-0d63-499d-8b9d-c4590f50334e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033511,9a1371b1-4275-4192-a2a6-3c6daf981c3c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033553,9a1f2b6f-8765-4eca-8cc4-961c2b3a825b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033097,9a2f3e08-1510-415f-8de9-eae8cbd05472,E31N30-22,Egypt,,,"[""No geometry for site.""]"
